Review,Rating
"strange good husband stayed relais uffizi nights honeymoon june 2006. hotel not possibly better location impossible narrow alley, took hour 100 degree heat place warned tough locate, think make point including map detailed directions reservation, far hotel concerned okay not amazing, room fine actually large couch comfortable bed, bathroom small clean functional, breakfasts good repetitive, service odd friendly no desk check office area, no internet access manager allowed use office couple times,  ",4
"great hotel family stayed florence nights junior suite, room consisted large main bedroom loungeroomand second bedroom mezzanine level, bedrooms shutters rooms lovely dark sleeping, littlenoise restaurant kitchen door early evening place beautifully quiet slept, loungeroom hotel looks main piazzas florence wonderful stand window watch throngs, breakfast delicious position hotel absolutely perfect, beautifully cared clean, highly recommend hotel,  ",4
"precise reviews say great location helpfull staff, reviews say u breakfast overlooking square, precise not strictly true, magnificent view walk windows breakfast room, sit table sofa breakfast not square, precise sky square hear hussle, lift door hotel odd mosquito awake regardless sweet hotel staff,  ",3
"good location hotel`s location right door uffizi gallery walking distance, breakfast room overlooking piazza signorina breakfast adequate served choice coffee, hotel small american standards noticed common europe,  ",4
"location location location room huge bathroom nice-sized, wierd thing main building, looked like hotel converted couple aprtments adjacent building rooms, room separate elevators different buildings, day walked stairs building not hotel opened door discovered right piazza della signoria cafes, unfortunately n't hotel entrance, strange, friends told florence noisy room quiet, service wonderful,  ",4
"great little hotel, husband stayed relais uffizi october 2 2004 october 7 2004. cute little hotel wonderful location, reserved junior suite huge, room canopied bed large bathroom loft, location perfect right piazza del signoria piazza del repubblica think best squares florence beauty people watching, hotel central major sights steps away uffizi gallery hotel, highly recommend,  ",4
"concerns stayed hotel cimabue 27th 28th july, blood splats smears walls rooms group stayed squashed mosquitos, 1 year old baby given cot reminded booked base feel metal frame matress, breakfast ran milk cereal stale crossaints, actually stayed hotel based feedback trip advisor previous guests, advice hotel closer centre florence avoid hotel,  ",1
"mosquito central hotel general okay major problem mosquitos, room stayed trap door water tank did n't close properly presumably served breeding ground large number mozzies room, make matters worse staff did nothing matter pointed, previous occupants squatted insects plastered walls, not cleaned staff s attention drawn them.do not stay eaten alive,  ",2
"great hospitality wonderful hotel, wife stayed number hotels europe month none match cimabue value rooms service, extra thanks mr. rossi wonderdful advice help,  ",5
"good central budget hotel quiet worried staying hotel keizersgracht reading reviews assured hotel keizersgracht good 3 star budget hotel, staff helpful encountered no problems, room small served purpose, little updating long way room clean, bathroom modern clean, fresh towels supplied everyday, hotel easy walking distance main centre things, good hotel budget travellers just need place base, did not avail breakfast hotel plenty nice restaurants eat breakfast better value,  ",3
"groups group organiser use hotel used hostel students cheap best value low cost accommodation amsterdam, location ideal carpet does n't look clean mainly light grey marks, assure going alter flooring soon, need general improvements, little care attention pleasant.however standard acceptable, mike,  ",2
"ok students budget really worried reading reviews having second thoughts staying hotel, hotel turned ok bit worn clean linens bathroom, probably n't stay did not run rat traps extremes previous travelers mentioned, short limited budget need bed fine,  ",2
"good location basic clean sure room pretty basic just 2 single beds lamp ensuite fairly modern clean room cleaned day location great just short walk central station main street, not hilton just needed short stay,  ",3
"welcome hell like said lift, friends stayed hotel 7 nights week standards cleanliness shock, entering room thing strike smell, room smelled like hadnt aired long time musty old smokey smell, friends bed sheet bloodstain despite having bed linen changed everyday sheet changed, aside smell sheets wallpaper walls peeling corner damp peeling leak, graffitti window frame balcon room, picture room torn smeared pizza door cleaned week, booking didnt realise hotel curfew 3am fairly young adults cut club time seen clubs amsterdam open 11.30pm, times missed curfew forced stay friends live city, good thing hotel pool table alot use seen no form entertainment room, table 1euro game good compared pool hall nearby coffeeshops, bar let lack staffing extortionate drinks prices 2 euros coke dare not think beer staff pleasant friendly, day friend visited hotel left came collect lady reception did send message room not let rude, no problem staff.now personally student used roughing not worrying luxury friends not expecting luxury basic standards hygine clenliness expect not just hotel just day day living dont think expectations high just wanting clean sheets live peeling wallpaper,  ",1
